Angle	Lenght	name	cut_num	cond	Embryo
25.444	388.703	Ntf3_Control_Embryo_2	3	ctrl	2
27.905	401.708	Ntf3_Control_Embryo_2	3	ctrl	2
19.186	362.112	Ntf3_Control_Embryo_2	3	ctrl	2
36.027	340.037	Ntf3_Control_Embryo_2	3	ctrl	2
35.995	393.046	Ntf3_Control_Embryo_2	3	ctrl	2
44.888	361.332	Ntf3_Control_Embryo_2	3	ctrl	2
30.573	351.923	Ntf3_Control_Embryo_2	3	ctrl	2
10.778	401.075	Ntf3_Control_Embryo_2	3	ctrl	2
89.012	1160.172	Ntf3_CdM_Embryo_2	3	CdM	2
-0.178	642.003	Ntf3_CdM_Embryo_2	3	CdM	2
22.850	172.540	Ntf3_CdM_Embryo_2	3	CdM	2
29.299	159.389	Ntf3_CdM_Embryo_2	3	CdM	2
40.795	192.852	Ntf3_CdM_Embryo_2	3	CdM	2
32.381	194.196	Ntf3_CdM_Embryo_2	3	CdM	2
32.492	212.219	Ntf3_CdM_Embryo_2	3	CdM	2
44.091	222.767	Ntf3_CdM_Embryo_2	3	CdM	2
7.512	183.576	Ntf3_CdM_Embryo_2	3	CdM	2
30.716	278.002	Ntf3_CdM_Embryo_2	3	CdM	2
26.917	291.589	Ntf3_CdM_Embryo_2	3	CdM	2
13.621	267.524	Ntf3_CdM_Embryo_2	3	CdM	2
16.887	351.141	Ntf3_CdM_Embryo_2	3	CdM	2
11.441	342.812	Ntf3_CdM_Embryo_2	3	CdM	2
62.914	245.978	Ntf3_CdM_Embryo_2	3	CdM	2
64.259	310.846	Ntf3_CdM_Embryo_2	3	CdM	2
60.408	279.451	Ntf3_CdM_Embryo_2	3	CdM	2
56.211	320.062	Ntf3_CdM_Embryo_2	3	CdM	2
